date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:18:17	2598/2598	---M--	200	added ('OK')	image/gif	etag:W/%222598-1699535696000%22	https://altoromutual.com/images/cancel.gif	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/images/cancel.gif	(from https://altoromutual.com/disclaimer.htm?url=http://www.netscape.com)
14:18:18	8017/8017	---M--	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2008:48:17%20GMT	https://altoromutual.com/index.jsp?content=inside_volunteering.htm	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/index2db7.html	(from https://altoromutual.com/index.jsp?content=inside_community.htm)
14:18:20	1425/1425	---M--	200	added ('OK')	image/gif	etag:W/%221425-1699535696000%22	https://altoromutual.com/images/adobe.gif	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/images/adobe.gif	(from https://altoromutual.com/index.jsp?content=inside_community.htm)
14:18:21	6821/6821	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Oct%202024%2008:48:20%20GMT	https://altoromutual.com/default.jsp	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/default.62.delayed	(from https://altoromutual.com/high_yield_investments.htm)
14:18:22	4113/4113	---M--	200	added ('OK')	image/gif	etag:W/%224113-1699535696000%22	https://altoromutual.com/images/altoro.gif	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/images/altoro.gif	(from https://altoromutual.com/high_yield_investments.htm)
14:18:23	6821/6821	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Oct%202024%2008:48:22%20GMT	https://altoromutual.com/altoro/images/gradient.jpg	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/altoro/images/gradient.64.delayed	(from https://altoromutual.com/high_yield_investments.htm)
14:18:24	6821/6821	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Oct%202024%2008:48:23%20GMT	https://altoromutual.com/security.htm	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/security.65.delayed	(from https://altoromutual.com/high_yield_investments.htm)
14:18:26	6848/6848	---M--	200	added ('OK')	image/jpeg	etag:W/%226848-1699535696000%22	https://altoromutual.com/images/b_retirement.jpg	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/images/b_retirement.jpg	(from https://altoromutual.com/retirement.htm)
14:18:27	43/43	---M--	200	added ('OK')	image/gif	etag:W/%2243-1699535696000%22	https://altoromutual.com/images/spacer.gif	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/images/spacer.gif	(from https://altoromutual.com/index.jsp?content=inside_executives.htm)
14:18:28	6722/6722	---M--	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2008:48:27%20GMT	https://altoromutual.com/index.jsp?content=	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/indexfd9c.html	(from https://altoromutual.com/index.jsp?content=inside_jobs.htm)
14:18:29	10517/10517	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2008:48:28%20GMT	https://altoromutual.com/index.jsp?content=inside_jobs.htm&job=ExecutiveAssistant:Administration	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/index972c.html	(from https://altoromutual.com/index.jsp?content=inside_jobs.htm)
14:18:31	10517/10517	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2008:48:29%20GMT	https://altoromutual.com/index.jsp?content=inside_jobs.htm&job=Teller:ConsumaerBanking	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/index0e02.html	(from https://altoromutual.com/index.jsp?content=inside_jobs.htm)
14:18:32	10517/10517	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2008:48:30%20GMT	https://altoromutual.com/index.jsp?content=inside_jobs.htm&job=CustomerServiceRepresentative:CustomerService	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/indexe50f.html	(from https://altoromutual.com/index.jsp?content=inside_jobs.htm)
14:18:33	10517/10517	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2008:48:31%20GMT	https://altoromutual.com/index.jsp?content=inside_jobs.htm&job=LoyaltyMarketingProgramManager:Marketing	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/index049b.html	(from https://altoromutual.com/index.jsp?content=inside_jobs.htm)
14:18:34	10517/10517	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2008:48:33%20GMT	https://altoromutual.com/index.jsp?content=inside_jobs.htm&job=OperationalRiskManager:RiskManagement	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/indexfa22.html	(from https://altoromutual.com/index.jsp?content=inside_jobs.htm)
14:18:35	10517/10517	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2008:48:34%20GMT	https://altoromutual.com/index.jsp?content=inside_jobs.htm&job=MortgageLendingAccountExecutive:Sales	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/index0aa1-2.html	(from https://altoromutual.com/index.jsp?content=inside_jobs.htm)
14:18:37	6927/6927	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2008:48:35%20GMT	https://altoromutual.com/survey_questions.jsp?step=b	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/survey_questionse858.html	(from https://altoromutual.com/survey_questions.jsp?step=a)
14:18:37	6821/6821	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Oct%202024%2008:48:36%20GMT	https://altoromutual.com/Documents/JohnSmith/VoluteeringInformation.pdf	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/Documents/JohnSmith/VoluteeringInformation.71.delayed	(from https://altoromutual.com/index.jsp?content=inside_volunteering.htm)
14:18:39	6904/6904	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2008:48:37%20GMT	https://altoromutual.com/survey_questions.jsp?step=c	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/survey_questions3045.html	(from https://altoromutual.com/survey_questions.jsp?step=b)
14:18:40	6933/6933	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2008:48:39%20GMT	https://altoromutual.com/survey_questions.jsp?step=d	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/survey_questions2e4d.html	(from https://altoromutual.com/survey_questions.jsp?step=c)
14:18:41	7265/7265	---MC-	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2008:48:40%20GMT	https://altoromutual.com/survey_questions.jsp?step=email	C:/Users/Amit%20Kumar/Desktop/hack/new/altoromutual.com/survey_questions8abe.html	(from https://altoromutual.com/survey_questions.jsp?step=d)
